,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Metro,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
216,1.0,0.0,0.0,0.0,1.0,34780.0,0.0,141.0,240.0,2.0,1.0,0.0,0.0,0.0,1.0
217,0.0,0.0,3.0,1.0,0.0,19860.0,0.0,167.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
218,1.0,0.0,1.0,1.0,0.0,37487.0,0.0,165.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
219,1.0,0.0,3.0,0.0,0.0,24559.0,2118.0,150.0,180.0,-1.0,0.0,0.0,0.0,0.0,1.0
220,1.0,0.0,3.0,1.0,1.0,14073.0,0.0,143.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
221,1.0,0.0,3.0,1.0,0.0,29350.0,0.0,162.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
222,0.0,1.0,1.0,1.0,0.0,8020.0,0.0,214.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
223,0.0,0.0,3.0,1.0,0.0,16938.0,0.0,122.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
224,1.0,1.0,2.0,1.0,1.0,24221.0,10027.0,174.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
225,1.0,0.0,0.0,1.0,0.0,20045.0,0.0,43.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
226,1.0,1.0,2.0,1.0,0.0,18024.0,4347.0,118.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
227,0.0,1.0,3.0,1.0,0.0,31414.0,0.0,135.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
228,0.0,1.0,3.0,1.0,0.0,14327.0,1611.0,141.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
229,0.0,1.0,2.0,1.0,1.0,26251.0,0.0,57.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
230,0.0,1.0,0.0,0.0,0.0,30674.0,0.0,102.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
231,0.0,0.0,1.0,1.0,1.0,57600.0,0.0,131.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
232,1.0,1.0,1.0,1.0,0.0,30301.0,0.0,144.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
233,0.0,0.0,3.0,0.0,0.0,37268.0,0.0,166.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
234,1.0,1.0,1.0,0.0,1.0,23773.0,5774.0,70.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
235,0.0,0.0,1.0,1.0,1.0,27618.0,2802.0,54.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
236,1.0,0.0,2.0,1.0,1.0,22481.0,446.0,233.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
237,1.0,1.0,3.0,1.0,1.0,17220.0,14087.0,166.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
238,0.0,0.0,1.0,0.0,1.0,23684.0,5217.0,216.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
239,1.0,0.0,3.0,1.0,0.0,12851.0,1376.0,124.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
240,0.0,0.0,2.0,0.0,1.0,15123.0,0.0,135.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
241,0.0,0.0,1.0,0.0,0.0,18803.0,7343.0,166.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
242,1.0,0.0,2.0,0.0,1.0,29566.0,0.0,157.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
243,1.0,0.0,1.0,1.0,1.0,18931.0,6059.0,126.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
244,0.0,0.0,3.0,1.0,1.0,26806.0,0.0,42.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
245,0.0,1.0,1.0,1.0,1.0,27716.0,1671.0,207.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
246,0.0,0.0,3.0,1.0,1.0,4351.0,2361.0,192.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
247,1.0,1.0,0.0,1.0,0.0,24617.0,11328.0,172.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
248,1.0,0.0,0.0,1.0,0.0,13331.0,12970.0,154.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
249,0.0,1.0,1.0,1.0,1.0,14796.0,0.0,172.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
250,0.0,1.0,0.0,0.0,1.0,72276.0,2871.0,133.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
251,0.0,1.0,0.0,1.0,0.0,18659.0,0.0,141.0,360.0,2.0,1.0,0.0,0.0,1.0,0.0
252,0.0,0.0,0.0,1.0,1.0,24240.0,0.0,99.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
253,1.0,0.0,2.0,0.0,0.0,26430.0,0.0,47.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
254,0.0,1.0,3.0,0.0,0.0,19596.0,0.0,73.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
255,0.0,1.0,3.0,1.0,0.0,31493.0,928.0,223.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
256,1.0,1.0,0.0,0.0,0.0,25699.0,1788.0,154.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
257,1.0,1.0,3.0,0.0,0.0,20023.0,2454.0,195.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
258,0.0,0.0,0.0,1.0,0.0,12701.0,0.0,-50.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
259,1.0,0.0,0.0,0.0,0.0,34688.0,2489.0,215.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
260,0.0,1.0,0.0,0.0,0.0,23667.0,13043.0,144.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
261,1.0,0.0,3.0,1.0,1.0,28505.0,0.0,219.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
262,1.0,1.0,3.0,1.0,0.0,29553.0,0.0,127.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
263,0.0,0.0,1.0,1.0,0.0,12271.0,4271.0,128.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
264,0.0,0.0,2.0,0.0,0.0,38235.0,0.0,135.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
265,0.0,0.0,2.0,1.0,1.0,9050.0,780.0,144.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
266,0.0,0.0,1.0,0.0,0.0,12679.0,10326.0,151.0,120.0,1.0,1.0,1.0,0.0,0.0,0.0
267,0.0,0.0,2.0,1.0,0.0,16194.0,0.0,184.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
268,1.0,1.0,0.0,1.0,0.0,20659.0,1256.0,114.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0
269,0.0,1.0,0.0,0.0,0.0,28279.0,837.0,188.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
270,0.0,0.0,2.0,1.0,0.0,38530.0,0.0,1500.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
271,1.0,1.0,0.0,1.0,1.0,19498.0,0.0,110.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
272,0.0,1.0,2.0,0.0,0.0,18729.0,2766.0,196.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
273,0.0,0.0,2.0,1.0,1.0,19720.0,0.0,236.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
274,1.0,0.0,2.0,1.0,1.0,35054.0,0.0,162.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
275,1.0,1.0,3.0,1.0,0.0,22070.0,0.0,100.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
276,1.0,0.0,1.0,0.0,1.0,23799.0,0.0,145.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0
277,1.0,0.0,1.0,0.0,0.0,29417.0,895.0,153.0,180.0,-1.0,0.0,0.0,0.0,1.0,0.0
278,0.0,1.0,1.0,1.0,0.0,14048.0,0.0,143.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
279,1.0,0.0,1.0,1.0,0.0,19480.0,4380.0,131.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
280,0.0,0.0,0.0,1.0,1.0,24579.0,1393.0,180.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
281,0.0,0.0,0.0,1.0,0.0,43263.0,0.0,158.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
282,1.0,0.0,0.0,0.0,0.0,20819.0,2110.0,192.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
283,0.0,0.0,3.0,0.0,1.0,15354.0,0.0,275.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
284,0.0,0.0,3.0,0.0,1.0,83250.0,0.0,87.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
285,0.0,1.0,1.0,1.0,0.0,24048.0,0.0,176.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
287,0.0,0.0,2.0,1.0,0.0,29781.0,0.0,178.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
288,1.0,1.0,1.0,1.0,0.0,46318.0,0.0,135.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
289,0.0,0.0,2.0,1.0,0.0,20541.0,2218.0,151.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
290,1.0,0.0,0.0,0.0,1.0,20893.0,8550.0,141.0,120.0,2.0,1.0,0.0,1.0,0.0,0.0
291,0.0,1.0,3.0,1.0,1.0,51857.0,1605.0,107.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
292,1.0,1.0,2.0,1.0,1.0,19565.0,0.0,211.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
293,1.0,1.0,3.0,1.0,0.0,31467.0,0.0,117.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
294,0.0,0.0,0.0,1.0,1.0,30748.0,0.0,120.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
295,0.0,1.0,3.0,1.0,0.0,16037.0,7809.0,122.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
296,0.0,0.0,2.0,1.0,0.0,11988.0,1013.0,216.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
297,0.0,0.0,3.0,0.0,1.0,33192.0,3310.0,221.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
298,1.0,1.0,1.0,0.0,0.0,34596.0,0.0,194.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
299,0.0,1.0,2.0,1.0,0.0,34376.0,0.0,186.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
301,0.0,1.0,2.0,1.0,1.0,20205.0,0.0,138.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
302,1.0,1.0,0.0,0.0,0.0,17752.0,0.0,122.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
303,0.0,1.0,0.0,0.0,0.0,19928.0,0.0,178.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
304,0.0,0.0,2.0,1.0,1.0,21629.0,0.0,142.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
305,0.0,1.0,3.0,1.0,0.0,27967.0,0.0,138.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
306,1.0,1.0,3.0,0.0,1.0,18440.0,0.0,133.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
307,0.0,1.0,0.0,0.0,1.0,12628.0,6376.0,182.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,22942.0,2463.0,178.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
309,1.0,0.0,2.0,1.0,1.0,26052.0,0.0,167.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
310,1.0,1.0,0.0,1.0,1.0,21518.0,7378.0,156.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
311,1.0,0.0,2.0,0.0,1.0,16992.0,0.0,51.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
312,1.0,1.0,3.0,1.0,0.0,12601.0,1544.0,72.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
313,1.0,0.0,0.0,1.0,1.0,7005.0,1515.0,107.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
314,0.0,1.0,2.0,1.0,0.0,12813.0,0.0,175.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
315,0.0,1.0,1.0,1.0,1.0,25579.0,1038.0,111.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
316,1.0,0.0,1.0,0.0,1.0,25898.0,0.0,0.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
317,0.0,0.0,1.0,0.0,0.0,16013.0,0.0,59.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
318,1.0,1.0,2.0,0.0,1.0,12551.0,7575.0,201.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
319,1.0,1.0,2.0,0.0,0.0,14221.0,0.0,70.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
320,0.0,1.0,0.0,0.0,0.0,14578.0,0.0,199.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
321,1.0,1.0,2.0,1.0,1.0,34966.0,8624.0,119.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
322,1.0,1.0,3.0,1.0,1.0,31174.0,0.0,235.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
323,1.0,0.0,0.0,1.0,1.0,11836.0,0.0,93.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
324,0.0,0.0,2.0,1.0,0.0,8853.0,0.0,174.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
325,1.0,1.0,1.0,1.0,1.0,28302.0,0.0,166.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
326,1.0,1.0,0.0,0.0,0.0,10782.0,3251.0,142.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
327,1.0,0.0,0.0,0.0,0.0,19259.0,1242.0,117.0,120.0,2.0,0.0,0.0,0.0,0.0,1.0
328,0.0,0.0,0.0,1.0,1.0,47519.0,0.0,54.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
329,1.0,0.0,3.0,1.0,0.0,30968.0,1584.0,190.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
330,0.0,0.0,1.0,1.0,0.0,13988.0,1861.0,249.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
331,0.0,0.0,2.0,1.0,0.0,36135.0,0.0,155.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
332,0.0,0.0,3.0,0.0,1.0,9864.0,3311.0,87.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
333,0.0,1.0,1.0,1.0,0.0,29458.0,9151.0,177.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
334,1.0,0.0,1.0,0.0,1.0,12504.0,0.0,211.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
335,1.0,0.0,2.0,0.0,0.0,18823.0,1163.0,82.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
336,0.0,0.0,2.0,1.0,0.0,11945.0,11316.0,185.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
337,1.0,0.0,0.0,1.0,1.0,24597.0,0.0,158.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
338,0.0,1.0,0.0,1.0,1.0,33856.0,0.0,212.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
339,0.0,1.0,0.0,0.0,1.0,6635.0,0.0,128.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
340,0.0,1.0,0.0,1.0,0.0,17360.0,4858.0,182.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
341,0.0,1.0,2.0,0.0,0.0,19815.0,849.0,118.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
342,1.0,0.0,3.0,1.0,1.0,27782.0,0.0,146.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
343,0.0,0.0,0.0,1.0,1.0,20896.0,0.0,156.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
344,1.0,0.0,2.0,1.0,1.0,37651.0,0.0,118.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
345,0.0,0.0,0.0,1.0,1.0,16305.0,0.0,143.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
346,0.0,1.0,1.0,1.0,1.0,11623.0,0.0,79.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
347,1.0,0.0,3.0,0.0,0.0,32686.0,3553.0,105.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
348,0.0,1.0,2.0,1.0,1.0,52669.0,0.0,140.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
349,0.0,1.0,1.0,1.0,1.0,38992.0,3786.0,174.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
350,1.0,1.0,0.0,1.0,1.0,24192.0,11387.0,172.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
351,1.0,0.0,2.0,0.0,0.0,28597.0,2060.0,171.0,180.0,1.0,1.0,1.0,0.0,0.0,0.0
352,0.0,0.0,1.0,0.0,1.0,21783.0,0.0,68.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
353,0.0,1.0,1.0,0.0,1.0,17493.0,0.0,153.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
354,0.0,1.0,3.0,1.0,1.0,32044.0,0.0,185.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
355,1.0,0.0,3.0,0.0,0.0,13306.0,402.0,117.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
356,1.0,1.0,2.0,1.0,1.0,43187.0,2826.0,110.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
357,1.0,1.0,1.0,0.0,0.0,47599.0,0.0,76.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
358,1.0,0.0,2.0,1.0,1.0,20659.0,0.0,135.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
359,0.0,1.0,1.0,1.0,0.0,20507.0,1605.0,151.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
360,0.0,0.0,3.0,1.0,1.0,27372.0,1897.0,258.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
361,0.0,1.0,1.0,1.0,0.0,9624.0,0.0,154.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
362,1.0,1.0,0.0,1.0,1.0,23749.0,8424.0,187.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
363,1.0,0.0,0.0,1.0,0.0,33418.0,1987.0,243.0,360.0,-1.0,1.0,0.0,0.0,0.0,1.0
364,1.0,1.0,0.0,1.0,1.0,47595.0,6700.0,91.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
365,1.0,1.0,0.0,1.0,0.0,23124.0,0.0,75.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
366,0.0,1.0,0.0,1.0,1.0,24606.0,3829.0,25.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
367,0.0,1.0,2.0,1.0,0.0,19382.0,0.0,175.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
368,0.0,1.0,0.0,0.0,0.0,15111.0,475.0,26.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
369,0.0,1.0,2.0,0.0,0.0,66571.0,6130.0,187.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
370,0.0,1.0,0.0,1.0,1.0,16845.0,5312.0,209.0,180.0,1.0,1.0,1.0,0.0,0.0,0.0
371,1.0,0.0,0.0,1.0,1.0,14886.0,0.0,186.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
372,0.0,0.0,2.0,1.0,0.0,36724.0,0.0,112.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
373,0.0,0.0,1.0,0.0,1.0,10803.0,2551.0,0.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
374,1.0,0.0,1.0,0.0,0.0,32053.0,1323.0,112.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
375,0.0,1.0,1.0,0.0,0.0,84450.0,5390.0,124.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
376,0.0,0.0,1.0,0.0,0.0,28908.0,0.0,136.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
377,0.0,0.0,3.0,0.0,0.0,11046.0,0.0,129.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
378,1.0,1.0,0.0,0.0,0.0,34254.0,0.0,165.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
379,1.0,0.0,0.0,0.0,0.0,27019.0,7044.0,140.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
380,0.0,0.0,0.0,0.0,1.0,8931.0,0.0,124.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
381,0.0,1.0,0.0,1.0,1.0,11379.0,0.0,110.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
382,1.0,1.0,2.0,1.0,0.0,17203.0,0.0,173.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
383,0.0,0.0,0.0,0.0,0.0,22523.0,0.0,162.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0
384,1.0,0.0,3.0,1.0,1.0,22316.0,4307.0,167.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
385,1.0,1.0,0.0,1.0,0.0,16036.0,2415.0,123.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
386,1.0,0.0,1.0,1.0,1.0,8153.0,0.0,210.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
387,1.0,0.0,3.0,0.0,1.0,27654.0,2304.0,105.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
388,0.0,1.0,3.0,0.0,0.0,24856.0,1886.0,120.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
389,0.0,1.0,0.0,1.0,1.0,17360.0,1687.0,66.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
390,0.0,0.0,2.0,1.0,0.0,40275.0,2358.0,211.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
391,0.0,0.0,1.0,0.0,0.0,8898.0,2081.0,181.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
392,1.0,1.0,2.0,1.0,1.0,39457.0,1973.0,113.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
393,0.0,1.0,3.0,0.0,0.0,26563.0,0.0,139.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
394,1.0,0.0,1.0,1.0,0.0,31739.0,926.0,209.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
395,0.0,0.0,0.0,0.0,1.0,19425.0,0.0,200.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
396,1.0,0.0,1.0,1.0,0.0,20453.0,3228.0,155.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
397,0.0,0.0,2.0,1.0,1.0,22307.0,1406.0,88.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
398,0.0,0.0,0.0,0.0,0.0,55487.0,0.0,188.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
399,0.0,0.0,2.0,1.0,1.0,80342.0,4219.0,106.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
400,0.0,0.0,1.0,0.0,1.0,22362.0,698.0,89.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
401,1.0,1.0,1.0,1.0,0.0,58336.0,3061.0,102.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
402,0.0,0.0,0.0,1.0,1.0,15785.0,0.0,140.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
403,0.0,0.0,1.0,1.0,0.0,30835.0,3414.0,143.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
404,1.0,0.0,2.0,1.0,1.0,14034.0,0.0,202.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
405,1.0,0.0,2.0,1.0,1.0,15356.0,1281.0,225.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
406,0.0,0.0,1.0,1.0,1.0,20754.0,0.0,131.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
407,0.0,1.0,2.0,0.0,0.0,10007.0,0.0,172.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
408,1.0,0.0,0.0,0.0,0.0,9734.0,2982.0,232.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
409,0.0,1.0,3.0,1.0,0.0,12898.0,1211.0,72.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
410,1.0,1.0,1.0,1.0,0.0,30884.0,0.0,94.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
411,1.0,0.0,1.0,0.0,1.0,52570.0,8200.0,260.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
412,1.0,0.0,2.0,0.0,0.0,33402.0,0.0,224.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
413,0.0,0.0,0.0,1.0,0.0,42508.0,4105.0,111.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
414,1.0,1.0,3.0,0.0,1.0,19781.0,0.0,113.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
415,0.0,1.0,1.0,1.0,0.0,35783.0,0.0,128.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
416,1.0,1.0,3.0,1.0,0.0,29275.0,1077.0,1500.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
417,1.0,1.0,0.0,1.0,0.0,22409.0,5770.0,173.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0
418,1.0,0.0,2.0,0.0,1.0,10222.0,0.0,122.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
419,0.0,1.0,3.0,1.0,1.0,11470.0,0.0,170.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0
420,1.0,1.0,1.0,0.0,1.0,21509.0,0.0,90.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
421,0.0,1.0,1.0,1.0,0.0,17931.0,2118.0,164.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
422,0.0,0.0,3.0,1.0,1.0,30770.0,4316.0,171.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
423,1.0,0.0,2.0,1.0,1.0,20357.0,606.0,133.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
424,1.0,0.0,2.0,0.0,0.0,41830.0,5763.0,139.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
425,0.0,0.0,2.0,0.0,0.0,13540.0,0.0,115.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
426,0.0,0.0,3.0,1.0,1.0,48548.0,3757.0,177.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
427,0.0,1.0,2.0,1.0,0.0,13247.0,0.0,204.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
428,0.0,0.0,3.0,1.0,1.0,24484.0,1701.0,83.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
429,1.0,1.0,2.0,0.0,0.0,14357.0,1193.0,208.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
430,1.0,1.0,0.0,1.0,0.0,38794.0,0.0,207.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
431,0.0,1.0,0.0,0.0,1.0,14230.0,2740.0,33.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
432,1.0,1.0,0.0,0.0,0.0,26090.0,9661.0,180.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
433,0.0,1.0,3.0,0.0,0.0,23188.0,9994.0,135.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
434,0.0,1.0,1.0,1.0,1.0,31557.0,0.0,120.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,11191.0,11066.0,161.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
